OBJECTID,UID,POSTALCODE,MUNICIPAL,PROV,LONGITUDE,LATITUDE,NUMBER OF DOGS,DERP FACTOR
7462,78ADA212-D77E-4F3C-A66C-2333FBD3222F,L2H2T4,NIAGARA FALLS,ON,-79.13521851,43.07964624,18,883
1558,FF2439D8-E09C-4800-8F43-E6019923D142,L2H2T6,NIAGARA FALLS,ON,-79.13489267,43.07393854,10,816
1557,3127114E-B650-4363-9A47-3D5C9B0C0772,L2H2T7,NIAGARA FALLS,ON,-79.13506108,43.07449835,18,886
13242,77743CFB-2F12-4A49-883D-D81BA920F012,L2H2T8,NIAGARA FALLS,ON,-79.12527014,43.0851968,17,859
17493,2D20B98E-847F-44C6-BBC6-3AE7E6CC9840,L2H2T8,NIAGARA FALLS,ON,-79.1255143,43.08455121,18,874
7463,AB462247-703C-4668-8F3E-32F3651F427B,L2H2T9,NIAGARA FALLS,ON,-79.13516582,43.07888561,15,854
17480,3D4211DE-2360-47B0-B9C6-F38E32FC575A,L2H2V2,NIAGARA FALLS,ON,-79.12788296,43.0845739,15,862
5786,D26BFCCB-BE89-44A8-8DCE-A34EB5699C1E,L2H2V3,NIAGARA FALLS,ON,-79.13056048,43.11340761,10,882
7821,236831E7-F102-404A-9573-3EE5CD9BB5E3,L2H2V3,NIAGARA FALLS,ON,-79.1300872,43.11296315,14,876
10133,459311E0-F30F-4A3A-A8B6-13FD7AB95034,L2H2V4,NIAGARA FALLS,ON,-79.13064085,43.1109954,12,876
10137,028AE8BE-F2FA-4A0C-AA10-ED491A29A379,L2H2V4,NIAGARA FALLS,ON,-79.13021707,43.1101202,14,874
13087,89AF0D75-E161-4BAD-8A2C-F83AEEA3CD2B,L2H2V4,NIAGARA FALLS,ON,-79.13005335,43.1112997,11,838
10136,A3B732E7-0651-45B4-AFB9-C17EB5A646BA,L2H2V5,NIAGARA FALLS,ON,-79.12948905,43.11015725,13,835
10180,B75CC093-84A6-419A-9447-ABD786666A8A,L2H2V5,NIAGARA FALLS,ON,-79.12879937,43.10990908,14,882
13089,4CEF3D0C-A704-4B4D-81BD-E1FF31842AD0,L2H2V5,NIAGARA FALLS,ON,-79.1290317,43.11056994,19,812
7806,93D3CBE4-6A00-4409-9680-F1AD3C9344E9,L2H2V6,NIAGARA FALLS,ON,-79.1275808,43.10308087,14,820
13651,B9298BAA-E5B0-411E-97AA-1BB093054C4E,L2H2V6,NIAGARA FALLS,ON,-79.12818193,43.10350306,19,886
13771,792C2420-17B0-4CBB-AD9A-D74E3731E43F,L2H2V6,NIAGARA FALLS,ON,-79.12678007,43.10364157,20,860
9595,BB726761-8D0A-4A4B-B46E-2225A455D10B,L2H2V7,NIAGARA FALLS,ON,-79.12974475,43.10272517,12,806
13647,80480613-AD40-4DDE-94A9-F4EC6C85B4F7,L2H2V7,NIAGARA FALLS,ON,-79.13013755,43.10303654,20,808
9592,B32D061B-049C-4EA7-A51A-B202FEA95A2C,L2H2V8,NIAGARA FALLS,ON,-79.12992403,43.10147397,11,817
13646,9BAF342F-2534-47AA-8C17-C773A4A3FBC3,L2H2V8,NIAGARA FALLS,ON,-79.13050312,43.10143604,16,861
5770,4C1AEA72-654E-4163-86CC-0DED452553E1,L2H2V9,NIAGARA FALLS,ON,-79.13604751,43.11519752,15,865
10162,BDA3B425-B86D-4EF1-9845-07E5319832B9,L2H2V9,NIAGARA FALLS,ON,-79.13450038,43.11469481,10,892
13560,1AD5861A-89FE-405E-BD19-5D83B7652805,L2H2V9,NIAGARA FALLS,ON,-79.13477639,43.1153987,19,896
5777,ED049013-3B15-499C-95B0-1EB4E1FB22B8,L2H2W1,NIAGARA FALLS,ON,-79.13386767,43.11682512,10,824
10161,ABB45A77-AF93-4340-B6C0-BD5FB3F2C8E5,L2H2W1,NIAGARA FALLS,ON,-79.13297206,43.11546771,13,896
13559,4BB9F1EE-8917-4BE8-90A3-B8C70AB6F74F,L2H2W1,NIAGARA FALLS,ON,-79.13403033,43.11583979,18,842
5778,E5833C68-D548-49F6-9012-56B7574D5A5A,L2H2W2,NIAGARA FALLS,ON,-79.13244129,43.11717063,18,846
10061,F16092A3-A7F2-4331-A1C8-F893868230CF,L2H2W2,NIAGARA FALLS,ON,-79.13147214,43.118016,20,880
10062,81EBE0E4-2BEC-4B92-9B36-8CF86606C80B,L2H2W2,NIAGARA FALLS,ON,-79.13156957,43.11562245,15,825
10163,435F16A5-2989-45BC-A00A-063243B33AB7,L2H2W2,NIAGARA FALLS,ON,-79.13230262,43.11616093,11,890
13578,5689A31D-3393-4AC1-8B84-68AFDAFD562F,L2H2W2,NIAGARA FALLS,ON,-79.13158025,43.11714811,16,813
5700,CBE01F6E-683C-4198-9394-DEB82EF452BD,L2H2W3,NIAGARA FALLS,ON,-79.11967848,43.0793137,12,834
17468,8F10CA36-B6E5-4FA8-A56C-DFDE61837E8E,L2H2W3,NIAGARA FALLS,ON,-79.12006729,43.07996095,19,839
5701,ADCC8600-4B45-4F5D-8427-132956AECEDC,L2H2W4,NIAGARA FALLS,ON,-79.11965606,43.08093084,17,878
17470,D16A6AF7-6556-4039-A121-F61EA514495A,L2H2W4,NIAGARA FALLS,ON,-79.12008256,43.08047483,16,874
9599,A3637E99-8B43-4BEB-9942-9385E3679987,L2H2W5,NIAGARA FALLS,ON,-79.12976502,43.09981582,10,896
9593,A76E9306-A5B0-4F4E-AE3A-D1C1500F566F,L2H2W6,NIAGARA FALLS,ON,-79.12999516,43.10070954,16,878
9594,6CE945BF-BA6E-4E22-9FFA-33D431997609,L2H2W6,NIAGARA FALLS,ON,-79.12696529,43.1001831,15,873
17617,BC705D17-AE7A-4C4E-A4F2-557B4345B02D,L2H2W6,NIAGARA FALLS,ON,-79.12862573,43.10129026,20,814
17481,1B86EC5C-0C99-4DBD-9976-67C6CBAC3166,L2H2W7,NIAGARA FALLS,ON,-79.12853261,43.08427642,19,849
17484,26D25970-3E0D-433B-894A-A3049D71597F,L2H2W7,NIAGARA FALLS,ON,-79.12809584,43.08324633,15,893
17508,63B73013-AC9A-48D1-B010-33319AF622BE,L2H2W7,NIAGARA FALLS,ON,-79.12932594,43.08430094,15,824
17486,40BCC6D5-87FB-491D-B021-5EEAF906130B,L2H2W8,NIAGARA FALLS,ON,-79.12829522,43.08291588,13,839
17509,A8F02F61-11BC-4AD9-A690-23C2691E8905,L2H2W8,NIAGARA FALLS,ON,-79.12864379,43.08259987,18,863
13168,1E053BBB-B6FF-4F06-8DCA-CCAE71C73FDF,L2H2W9,NIAGARA FALLS,ON,-79.11956941,43.08942294,17,817
7334,5F015DFD-48CC-454A-AB52-24F0B66DA954,L2H2X1,NIAGARA FALLS,ON,-79.12635274,43.11797611,14,843
10056,003B1CEB-4C67-407C-A76F-B90BADF361C8,L2H2X1,NIAGARA FALLS,ON,-79.12681791,43.11749393,20,821
5796,96990E9E-21FD-430C-B0AA-7DE6F6F5972F,L2H2X2,NIAGARA FALLS,ON,-79.12613453,43.12021839,18,812
13595,E1FFF222-3195-473B-8832-23184EB382C7,L2H2X2,NIAGARA FALLS,ON,-79.12688501,43.12018794,13,850
5795,933F6701-2FDA-4274-85F3-6A5A77055244,L2H2X3,NIAGARA FALLS,ON,-79.12666566,43.12126557,20,850
10210,154F5995-B384-4BC8-8D53-C6C1E4E72B69,L2H2X3,NIAGARA FALLS,ON,-79.12698706,43.12236179,16,841
13594,AF0277CE-B13A-447C-9D54-19517406ACAE,L2H2X3,NIAGARA FALLS,ON,-79.12839433,43.12061826,12,836
7437,D285882F-3267-449D-A3A4-494FF41B1E6F,L2H2X4,NIAGARA FALLS,ON,-79.12578077,43.1024957,18,834
7791,09C90B73-A04E-42AA-AD8A-4EB946C45CF5,L2H2X4,NIAGARA FALLS,ON,-79.1262937,43.10133688,14,839
7807,61F4B562-C313-4D6A-9442-4B7D1130591E,L2H2X4,NIAGARA FALLS,ON,-79.1266259,43.10270706,14,899
9598,8DEE8261-ED71-4C16-A8E5-F219A2D0BC59,L2H2X4,NIAGARA FALLS,ON,-79.12670253,43.10211411,20,841
7804,BCF4AEC9-6B0A-4ABF-859F-05A986DE2B50,L2H2X5,NIAGARA FALLS,ON,-79.1281159,43.10268661,17,809
9596,96E9B8CE-9DB0-4A6C-A7C6-29F0CF0D4C51,L2H2X5,NIAGARA FALLS,ON,-79.1285901,43.10237058,15,822
1559,6CA3E1FE-F5FA-4CCD-A54A-DFA7D18D63DA,L2H2X6,NIAGARA FALLS,ON,-79.13432207,43.07437315,18,866
7476,F49131BB-C58C-4E24-8DA8-00B29248F86F,L2H2X7,NIAGARA FALLS,ON,-79.13489465,43.07596237,20,379
5710,0B463923-0F13-4F2D-B498-A474C7DCA97B,L2H2X8,NIAGARA FALLS,ON,-79.12027308,43.08157003,10,517
5779,E99AE78E-2A38-4C23-A824-2A0B393AFE33,L2H2Y1,NIAGARA FALLS,ON,-79.13197857,43.11890714,14,515
10064,F991E76E-9616-408F-9E22-69F3B7DA711A,L2H2Y1,NIAGARA FALLS,ON,-79.13142644,43.11851731,15,786
10209,5A1BF154-F245-4F76-83A3-202279770E12,L2H2Y1,NIAGARA FALLS,ON,-79.1306859,43.12031155,16,147
13592,81EA8F35-1DB0-4445-9538-642CD69C1001,L2H2Y1,NIAGARA FALLS,ON,-79.12996856,43.11988673,11,192
5790,2A3A28E9-62DC-4CDF-9B52-BDDD28E0C167,L2H2Y2,NIAGARA FALLS,ON,-79.12878459,43.11921597,16,756
10066,832E49C8-D1D0-4E1F-8E0D-797BA11C8EFE,L2H2Y2,NIAGARA FALLS,ON,-79.13035115,43.11844721,10,924
13593,CDC59C8D-034B-4F82-B8C9-4229B940C919,L2H2Y2,NIAGARA FALLS,ON,-79.12922121,43.11959568,19,28
5793,31F97D84-FEF2-480A-9F17-7ACB4D96FD11,L2H2Y3,NIAGARA FALLS,ON,-79.12686496,43.11902172,17,882
7335,32C8847A-DA25-4AF0-828E-27ACE6A839A4,L2H2Y3,NIAGARA FALLS,ON,-79.12620101,43.11857183,17,819
10057,ED6C1F2A-EF81-4CBD-ACFB-A6C2D93C2EEE,L2H2Y3,NIAGARA FALLS,ON,-79.1279365,43.11852157,10,837
9600,F06E939A-C460-483F-85D6-13A32D4B05BE,L2H2Y4,NIAGARA FALLS,ON,-79.12738305,43.09992566,15,802
10067,B4AC2CD0-F44B-48CF-8E5D-B44C683206DF,L2H2Y5,NIAGARA FALLS,ON,-79.13004763,43.11668162,14,900
13579,D1521F6E-4E02-47C9-B97C-8A45BCFD6D4A,L2H2Y5,NIAGARA FALLS,ON,-79.1307007,43.11688663,11,900
5775,443E7ED6-2BD4-4343-BFFD-E5EC0CDE158F,L2H2Y7,NIAGARA FALLS,ON,-79.13579864,43.11677381,14,896
9905,73BB5A8E-A37C-410A-BB79-55C49AA81AD3,L2H2Y8,NIAGARA FALLS,ON,-79.13700815,43.12351766,10,802
10025,9875A7CA-6623-4D86-8AC3-E5AB0DEF9AC0,L2H2Y8,NIAGARA FALLS,ON,-79.13603957,43.12130064,11,816
13565,6FB33ACF-23F2-4F4C-8D84-5190ACA99DB2,L2H2Y8,NIAGARA FALLS,ON,-79.13434838,43.12185307,18,827
7435,5DD2EA4C-7E5C-40F1-9905-1E5D0A7F05D0,L2H2Y9,NIAGARA FALLS,ON,-79.13596169,43.12006729,14,845
10024,FF1A8190-B5EA-448C-821F-E4D4A6E99C48,L2H2Y9,NIAGARA FALLS,ON,-79.13663818,43.12004237,15,893
5761,2ED7656E-D5F6-4633-8074-A034836081C6,L2H2Z1,NIAGARA FALLS,ON,-79.13227345,43.12010585,10,873
7434,A2E24454-F1D0-4D1C-B5D2-6367E24D5F8D,L2H2Z1,NIAGARA FALLS,ON,-79.13422383,43.1201249,16,894
10026,BA541792-AD1F-4EAF-9A94-3C6467086486,L2H2Z1,NIAGARA FALLS,ON,-79.13433321,43.12087835,18,861
10027,9B04ED4B-2DF7-4FA8-9A9B-F28E92EAE360,L2H2Z1,NIAGARA FALLS,ON,-79.13399977,43.11944463,14,821
13567,3A456773-ADDC-4621-9906-67692FDE6D2E,L2H2Z1,NIAGARA FALLS,ON,-79.13316206,43.12086843,18,867
9904,AA90A563-44DF-4502-B050-FD8BBCE6B723,L2H2Z2,NIAGARA FALLS,ON,-79.13505267,43.12511723,17,878
13484,26138F69-0BC7-4BE7-902E-FD01133FB140,L2H2Z2,NIAGARA FALLS,ON,-79.13292755,43.12315418,13,837
13566,EAA6409E-683A-4866-AB1B-0FEE11D35AA5,L2H2Z2,NIAGARA FALLS,ON,-79.13345024,43.12243817,12,838
5763,58E4F2AA-85F1-4F00-9BF4-6C71BE19C117,L2H2Z3,NIAGARA FALLS,ON,-79.12783327,43.12340838,20,857
9908,7D2FABDF-2168-45DC-922B-D0B66C5D9EF6,L2H2Z3,NIAGARA FALLS,ON,-79.1319581,43.12408402,14,887
13483,BDB8B581-6D97-42BB-BF22-7CA7D69D6659,L2H2Z3,NIAGARA FALLS,ON,-79.13052743,43.12340098,11,838
13738,773DD2E5-8FE8-42C2-9974-B4A40C7703BC,L2H2Z3,NIAGARA FALLS,ON,-79.12944657,43.12401471,11,833
5762,EBC1FAF8-322B-487C-B766-31C5B3D19AB2,L2H2Z4,NIAGARA FALLS,ON,-79.13048652,43.12156524,17,854
13485,C711F0BB-756B-4573-86F0-62872BEE17B1,L2H2Z4,NIAGARA FALLS,ON,-79.13050926,43.12284729,14,877
13568,938DEB62-2849-47FE-BD18-3E8B35E38A7B,L2H2Z4,NIAGARA FALLS,ON,-79.13191521,43.12193095,13,814
7792,FF5327ED-FB54-417F-B629-C07AA9D576C1,L2H2Z5,NIAGARA FALLS,ON,-79.1266782,43.10114095,20,825
9597,93BE4C99-454D-4CAA-86EB-227FAF774B1C,L2H2Z5,NIAGARA FALLS,ON,-79.12698498,43.10089938,15,875
7438,00B44D3C-4D00-42BD-948F-58F8C28331A6,L2H2Z6,NIAGARA FALLS,ON,-79.12538893,43.10292061,20,828
13774,91C339FB-5371-4FBA-8359-5E31D5A1D804,L2H2Z6,NIAGARA FALLS,ON,-79.12488452,43.10311767,15,828
7436,1DB65845-3250-40B0-BEEA-874651F39338,L2H2Z7,NIAGARA FALLS,ON,-79.12539157,43.10201528,10,842
13772,85C8E2D8-78A9-4FBC-AF66-553ED4FC2C0E,L2H2Z7,NIAGARA FALLS,ON,-79.1247885,43.10132854,12,868
13239,7DE5479E-14FD-4963-8785-B2A898C2043E,L2H2Z8,NIAGARA FALLS,ON,-79.12936304,43.08599096,13,857
13240,5AECA766-22AD-448D-AAFB-864385E4D34D,L2H2Z9,NIAGARA FALLS,ON,-79.12853342,43.08716878,13,881
10060,651D33A5-2167-4CB2-80C3-5E3C5AE33DDB,L2H3A1,NIAGARA FALLS,ON,-79.12548775,43.11525517,16,874
10068,56AF2C0D-8234-4572-A2F9-011DE895DBA8,L2H3A2,NIAGARA FALLS,ON,-79.13026191,43.11521433,18,871
10158,0DCCA0E7-B481-47DF-9325-D01C4141BCB5,L2H3A3,NIAGARA FALLS,ON,-79.1370174,43.11239274,20,973
1453,F5D886EC-62D1-47E7-9408-9ED93D5EE38F,L2H3A4,NIAGARA FALLS,ON,-79.131709,43.07107887,16,910
1455,7FCD5884-BFE9-4F90-8A51-BE2DF8495B7C,L2H3A5,NIAGARA FALLS,ON,-79.1339591,43.07101357,16,984
1545,132C8F1E-83F3-4DC3-840D-CBBE5DB49395,L2H3A6,NIAGARA FALLS,ON,-79.12227624,43.12136134,14,921
13490,0071B632-588F-45BC-9258-24484EB0E90F,L2H3A6,NIAGARA FALLS,ON,-79.12401068,43.12133766,16,604
1549,1F44A490-6A93-4731-BF9A-49D41593DED8,L2H3A7,NIAGARA FALLS,ON,-79.12251585,43.11967302,14,518
13491,405C3206-7589-4CF1-A306-F8900D7C64A0,L2H3A7,NIAGARA FALLS,ON,-79.12380867,43.12039648,10,661
13747,3C77D20E-91E1-4F1F-8610-F26E1466BD2E,L2H3A8,NIAGARA FALLS,ON,-79.12532993,43.10063279,20,411
10182,D7B77393-BC90-4AFE-83D7-84599F637D49,L2H3A9,NIAGARA FALLS,ON,-79.13520463,43.10621679,14,142
10218,1FFDFCBE-3470-48F3-AE9B-DD2ACB06D876,L2H3A9,NIAGARA FALLS,ON,-79.13527059,43.10676858,14,22
13055,2609AB8B-FD01-4BE4-9EF3-09C6C7ECF17A,L2H3A9,NIAGARA FALLS,ON,-79.13313646,43.10670088,10,375
10184,C92095A9-0E64-4239-B655-477C89D815DB,L2H3B1,NIAGARA FALLS,ON,-79.13428085,43.10566857,18,338
10224,B5A1FEF7-5377-4850-900A-647C3E5EE616,L2H3B1,NIAGARA FALLS,ON,-79.13415208,43.10512521,16,446
13056,9D6AE073-6E98-4F13-87DA-43672FD53834,L2H3B1,NIAGARA FALLS,ON,-79.13311404,43.10609708,13,334
10227,0BE91FEA-5DE0-4867-8262-80EE5F64194A,L2H3B2,NIAGARA FALLS,ON,-79.13223526,43.10557343,17,675
13058,1938B810-0188-4098-AE0C-E57FDB28A5E8,L2H3B2,NIAGARA FALLS,ON,-79.13208701,43.10652796,12,987
1553,637DA485-D0EF-40DF-BC3C-7CD0098B50B9,L2H3B3,NIAGARA FALLS,ON,-79.12166855,43.12015868,10,759
5768,34D27BA8-BA90-47C6-B8A7-83FF782AFA6C,L2H3B4,NIAGARA FALLS,ON,-79.12644476,43.11014417,20,725
13072,D5C105D8-EA82-44D5-921A-515729AF48F1,L2H3B4,NIAGARA FALLS,ON,-79.12669423,43.11070347,13,34
13092,BC9753F6-B4D8-4CF2-92A8-AED5CCA99AA1,L2H3B4,NIAGARA FALLS,ON,-79.12791475,43.11057857,18,715
5767,42EA38AC-E25C-499A-A8A1-2BE73AAA24F2,L2H3B5,NIAGARA FALLS,ON,-79.1275349,43.10953791,17,440
10181,9B2F7E72-E785-48DA-9658-8CBC40E1EF08,L2H3B5,NIAGARA FALLS,ON,-79.12828306,43.10988546,11,227
5769,EB57D83D-1BAF-493A-88E3-061EFA794924,L2H3B6,NIAGARA FALLS,ON,-79.12667542,43.10912182,17,940
9585,D64F0B72-639E-45E3-B96F-40C786E7F7AE,L2H3B6,NIAGARA FALLS,ON,-79.1276432,43.10833777,12,184
5773,2EB79600-82BE-4D9C-AD7F-A1AE50F66AA6,L2H3B7,NIAGARA FALLS,ON,-79.12556912,43.10885168,11,207
9589,95626336-CAA8-4B14-9DBB-0DFDE0B8F3A9,L2H3B7,NIAGARA FALLS,ON,-79.12628868,43.10831463,13,132
9588,692A7E9E-180A-4C28-BD28-A7A7E6745F0E,L2H3B8,NIAGARA FALLS,ON,-79.12698663,43.10759443,13,632
17713,C9E95675-347F-4020-A015-E6F903349395,L2H3B8,NIAGARA FALLS,ON,-79.12656111,43.10732195,12,792
7488,D3F90511-CDAD-43FB-839F-D3CEA6714816,L2H3C1,NIAGARA FALLS,ON,-79.13455756,43.11030429,17,64
9610,134A9864-2EDA-4AB3-94F8-D70DCA406EA6,L2H3C1,NIAGARA FALLS,ON,-79.13480249,43.10977532,11,203
7489,3B1FA74F-39CE-4356-A0DB-8C8262E9BA56,L2H3C2,NIAGARA FALLS,ON,-79.1326365,43.11030574,13,242
9548,278E1D5E-1DC3-40A0-8A46-D5805D61F8C8,L2H3C2,NIAGARA FALLS,ON,-79.13151079,43.10954732,12,37
9563,D8D525BA-D246-4BF4-B563-CA40EFA26AE7,L2H3C2,NIAGARA FALLS,ON,-79.13210355,43.10904832,20,338
9582,D6F90823-7662-4BE4-BC19-1BD1B499E913,L2H3C2,NIAGARA FALLS,ON,-79.13132766,43.10932163,10,140
9612,C316D555-2431-42B2-9537-3F2002F84305,L2H3C2,NIAGARA FALLS,ON,-79.13241053,43.10960147,15,916
10134,078E9A95-45FF-4319-A67C-28E3B72E8D77,L2H3C2,NIAGARA FALLS,ON,-79.13129916,43.11022692,11,20
9590,EBB9521E-7AD7-4997-AA4C-A4A3BBFF8C02,L2H3C3,NIAGARA FALLS,ON,-79.12583628,43.10818782,19,776
1551,E31B80CF-012D-4B31-A7FD-2A2F20E1E4E1,L2H3C4,NIAGARA FALLS,ON,-79.12207006,43.12173688,14,185
10228,B3AF8BFF-0082-4DB7-8844-814914BB0C9A,L2H3C5,NIAGARA FALLS,ON,-79.13171316,43.10523499,12,632
9907,E3087F9D-8A9D-41C4-86F4-CB3FB22DAFB5,L2H3C6,NIAGARA FALLS,ON,-79.13168183,43.12650651,13,975
13739,881C9DE6-AB1E-479C-B98A-075BAB0EFBDB,L2H3C6,NIAGARA FALLS,ON,-79.12957345,43.12460144,12,754
10063,C903946C-3880-400E-AB04-B9517FB8F2FD,L2H3C7,NIAGARA FALLS,ON,-79.13120644,43.11592833,16,504
1550,685587D0-270F-4B2D-8103-10072769B0E9,L2H3C8,NIAGARA FALLS,ON,-79.12244357,43.11830437,18,924
10144,958E294A-880C-4737-9E43-23BF938554C6,L2H3C9,NIAGARA FALLS,ON,-79.12412341,43.11578384,17,937
13700,DFAAE6DA-4D43-4D47-A0A1-21CAB7261A7E,L2H3E1,NIAGARA FALLS,ON,-79.1235019,43.11419914,16,806
1572,227D1C11-BF50-414D-BD47-6CE5364B89DC,L2H3E2,NIAGARA FALLS,ON,-79.12755723,43.07784651,18,516
7399,36B908BB-C6AC-44DB-AC90-720C1D08D38D,L2H3E2,NIAGARA FALLS,ON,-79.1271069,43.07825681,15,996
7404,D80743A4-697B-45AE-B96E-65EE8BDDE7BF,L2H3E3,NIAGARA FALLS,ON,-79.12500818,43.07852201,11,9
7336,ADA1D80D-927C-4283-B0C1-ECD641247E10,L2H3E4,NIAGARA FALLS,ON,-79.12862597,43.09917361,17,70
9601,5752424A-63D5-433E-981E-EFC751347661,L2H3E4,NIAGARA FALLS,ON,-79.12866297,43.09964703,17,763
13145,CC85063F-3DED-47E6-8A4E-2A9B08708A98,L2H3E4,NIAGARA FALLS,ON,-79.12929463,43.09856163,13,220
7365,6CB219F7-013A-4FC5-AA5D-0E026CBC0CE4,L2H3E5,NIAGARA FALLS,ON,-79.13125269,43.09911606,13,103
13144,595E7364-7DD9-4D6B-87B0-1F5A52473474,L2H3E5,NIAGARA FALLS,ON,-79.13040506,43.09874222,12,362
9559,372AC6AB-4DBF-47EA-8346-F6C57FCD158C,L2H3E6,NIAGARA FALLS,ON,-79.13219011,43.10850041,18,879
9581,7F50DAF4-69A1-44C4-804C-3C1E7735503E,L2H3E6,NIAGARA FALLS,ON,-79.13144524,43.10833459,18,245
10206,ECF59593-41E1-454C-A91D-F8EAD1D41FE6,L2H3E6,NIAGARA FALLS,ON,-79.1330017,43.10776869,16,431
10211,B5E2157D-3735-4A63-BC19-01D6BDD7B52F,L2H3E6,NIAGARA FALLS,ON,-79.13198062,43.10809307,16,526
13057,499CD34E-729C-44B9-A4D8-BC28D48AD660,L2H3E6,NIAGARA FALLS,ON,-79.13221457,43.10755245,16,927
17690,66459B4A-C075-4893-BF9F-E688A75DA3AA,L2H3E6,NIAGARA FALLS,ON,-79.13131498,43.10745122,11,854
1548,27175A81-DC19-419F-98A9-071DE90407F0,L2H3E7,NIAGARA FALLS,ON,-79.12277812,43.12331305,17,962
9744,2737934B-09BB-4155-AF6E-ACEC7469E7CE,L2H3E8,NIAGARA FALLS,ON,-79.13327943,43.09276297,14,229
9755,AB8885E4-DD00-437E-878B-A906E9C4D47D,L2H3E8,NIAGARA FALLS,ON,-79.13274939,43.09209081,10,748
13214,7E5B75D4-8821-43BA-A7FB-2C072B06A14D,L2H3E8,NIAGARA FALLS,ON,-79.13165678,43.09247257,18,748
9758,59F17463-6F16-4722-9A29-E69705D710F1,L2H3E9,NIAGARA FALLS,ON,-79.13105553,43.09186942,15,227
13215,D8A3D60D-D7FB-46E0-BB67-0D092726DC51,L2H3E9,NIAGARA FALLS,ON,-79.13054946,43.09199447,11,346
9730,59404A11-99DA-454A-BFAD-8B4FF9321275,L2H3G1,NIAGARA FALLS,ON,-79.13482548,43.09137574,20,967
9742,20A15EAC-C4C2-45A2-AFFA-2D52843E22A4,L2H3G1,NIAGARA FALLS,ON,-79.1345587,43.09290304,13,511
9756,C0FEF5F4-7E1B-4007-BD2E-C00727AA0C8F,L2H3G1,NIAGARA FALLS,ON,-79.13444484,43.09180139,10,75
5765,107907BB-C204-4E16-A632-8258888377EB,L2H3G2,NIAGARA FALLS,ON,-79.12642864,43.12475887,12,385
9910,B10F8CF3-5E37-4055-A5FC-A700002E786D,L2H3G2,NIAGARA FALLS,ON,-79.12866148,43.12820963,10,162
13740,921B704E-358E-4EFF-8E48-40FDA06B8D56,L2H3G2,NIAGARA FALLS,ON,-79.12737994,43.12512359,15,234
9732,E0503265-5B72-420A-A77B-BCA8EA0EFAE9,L2H3G3,NIAGARA FALLS,ON,-79.13315138,43.09112643,15,911
9757,25AA75B1-29FC-4949-B7A9-37AD9936017E,L2H3G3,NIAGARA FALLS,ON,-79.13259952,43.0917195,15,954
13213,0A8220F4-ABD1-4263-B475-8D1D673A6F0A,L2H3G3,NIAGARA FALLS,ON,-79.13239369,43.09119607,15,224
13464,8403EEB2-45D6-4852-B27B-5AF01D343B75,L2H3G3,NIAGARA FALLS,ON,-79.13270843,43.0905877,12,929
9731,2A16E099-2CFB-48D1-B48B-EDD94FC180BA,L2H3G4,NIAGARA FALLS,ON,-79.13483677,43.09093928,12,159
13463,9B3379FA-832B-449A-AE46-5E80B70CD462,L2H3G4,NIAGARA FALLS,ON,-79.13440865,43.09053221,11,949
13470,5FBBEC99-37D7-47CE-8A3F-840977EFCC9E,L2H3G4,NIAGARA FALLS,ON,-79.13574953,43.09043385,17,869
13465,EC006DE0-40F4-4462-9F25-C508844C867F,L2H3G5,NIAGARA FALLS,ON,-79.13414335,43.09015064,19,315
13468,33973FD5-408D-42A8-A7FE-AB1614A001E6,L2H3G5,NIAGARA FALLS,ON,-79.13468514,43.0897621,11,482
13217,37DE00EA-2526-4A18-A67D-2AEA8091F89F,L2H3G6,NIAGARA FALLS,ON,-79.13084627,43.09093313,19,355
13466,FAFAF9C3-5FD2-4A1A-B765-F435D52EDE3F,L2H3G6,NIAGARA FALLS,ON,-79.13124022,43.09057554,14,590
13219,F3125AFB-5203-49E9-B341-BEC94B5357CA,L2H3G7,NIAGARA FALLS,ON,-79.13011237,43.0903292,15,408
13231,64C7BBF7-56A8-4A73-9408-F68B182FE0BA,L2H3G7,NIAGARA FALLS,ON,-79.13100077,43.08975514,14,911
13467,890CF341-DC38-4325-AA1B-602C1F567CA2,L2H3G7,NIAGARA FALLS,ON,-79.13185205,43.09017919,19,194
13471,A59145BE-ECB6-4BD5-B77A-F6D72F2C4C91,L2H3G7,NIAGARA FALLS,ON,-79.13266535,43.08967527,16,427
5776,F56DD319-087C-4176-89F5-2B6B4DF41F32,L2H3G8,NIAGARA FALLS,ON,-79.13332209,43.11792662,19,873
10058,169C15FD-36FC-4B6C-8AE2-0931C63886FE,L2H3G9,NIAGARA FALLS,ON,-79.12649402,43.11655837,15,4
7337,B8D3176E-9D98-479C-8DB1-CAC49D350D9A,L2H3H1,NIAGARA FALLS,ON,-79.12738259,43.09851916,17,685
13146,37A121DD-0D31-4340-BEDF-DADA6C672061,L2H3H1,NIAGARA FALLS,ON,-79.12700047,43.09786483,19,841
7338,B4783785-ACD9-4511-A9FA-FC1770DD80E8,L2H3H2,NIAGARA FALLS,ON,-79.12695114,43.09882355,18,751
9602,6FBD4DCB-D508-46B9-9A37-1F1D2DA2A883,L2H3H2,NIAGARA FALLS,ON,-79.12618034,43.09913237,20,561
5697,25D7E788-83E5-41E5-B7E2-319A9266B9A1,L2H3H3,NIAGARA FALLS,ON,-79.12157079,43.08601158,13,632
9557,18352D3B-AD92-4FA8-A870-E5AB84ACC3E3,L2H3H4,NIAGARA FALLS,ON,-79.13318193,43.10883264,12,74
